MLR,Ridge,Lasso,Decision Tree Regression
178.21092634914748,175.27300840528414,175.6306339228693,168.5114503816794
172.17070962310441,182.21773520336268,182.73178510818488,169.225
28.27229319281346,31.715812104045618,31.384842251836595,30.388429752066116
77.84925119831445,98.08966975270806,98.73907162632528,101.60483870967742
111.27420389310267,132.50606144856533,133.30477061240887,114.47008547008546
20.188223833387696,45.364455918295675,44.746269314804096,50.673758865248224
71.97964063770044,87.12575334377712,87.36068277101558,101.60483870967742
183.7278432227098,180.4983113989915,180.91012123422203,203.98765432098764
43.51959035678999,57.7684074958418,57.79349942905852,30.388429752066116
19.031054055928788,34.09677657943966,33.432435579343995,50.673758865248224
123.73983110425331,124.60141916559812,124.49121945598955,114.47008547008546
181.06001098096613,170.8251837463551,171.38671930558328,203.98765432098764
86.9653607661434,84.08656810835573,83.88516373231087,92.97560975609755
136.73640569780164,143.65879917116692,143.16759993109827,168.5114503816794
77.59737481980932,61.6643064507873,61.91486715191323,92.97560975609755
150.56152199240452,145.92874431861372,145.79125677929233,203.98765432098764
103.13830751453548,120.204696798403,120.12645978422358,168.5114503816794
177.97458369686814,189.58024062700733,190.43719477558093,169.225
124.11672227500746,116.28321952575132,116.55866598881141,92.97560975609755
161.11261888536785,186.2401996837228,187.27982715128195,169.225
152.48295907114553,137.6391747114496,138.34106180583757,92.97560975609755
88.28734939751331,102.22882958861973,102.22213474560039,101.60483870967742
173.94040397034615,188.79594202400855,190.04732188033216,203.98765432098764
172.8749291443744,151.62241871501928,151.463590222688,203.98765432098764
62.806896777972874,52.347541571546486,52.01320702271081,24.03174603174603
59.50043361202692,77.6543263245261,77.62485292893578,101.60483870967742
185.21122995310105,184.36075491351676,184.94458946145252,203.98765432098764
89.09320805576462,93.56369748484659,93.02350348005879,101.60483870967742
162.82874543697162,185.56668959597366,186.59226968672465,114.47008547008546
170.62288674248006,162.6105195639553,162.50604408821422,203.98765432098764
119.60810913653324,94.89576976068787,91.22051904899664,168.5114503816794
198.34235501213615,155.7541788862048,155.58143759644648,203.98765432098764
81.26365653161754,89.83395449758441,90.1863128196816,101.60483870967742
153.84731749261246,149.78875693252786,151.0455965992275,92.97560975609755
60.487794991283735,56.571030995425204,55.91057398966463,92.97560975609755
144.9380351306707,164.97247936725176,165.97655698331312,168.5114503816794
146.94816862367668,147.8913246699944,147.88911027775316,114.47008547008546
22.413040746222173,30.855329181600382,30.58759442923654,24.03174603174603
95.06086991503658,87.20011187372597,87.14262604739642,168.5114503816794
98.22081759657405,121.84091562703992,122.18400031279549,101.60483870967742
-4.969692389547006,21.495534271617032,19.820758866902366,50.673758865248224
6.510186132821884,40.528451961950935,40.50832084538191,50.673758865248224
154.9537959621033,144.0058814974673,143.90204805618083,203.98765432098764
32.32958497840943,30.77316823774947,30.4250384472129,50.673758865248224
171.35948356341527,172.3871024685678,172.2567082444952,203.98765432098764
13.717168138589718,29.225995131002612,29.31639865222519,50.673758865248224
-44.22171051801475,-44.380875995511836,-46.254970327171925,50.673758865248224
183.85393697454853,181.0836576039982,182.0355693891146,203.98765432098764
72.18760299881731,91.48144400960724,91.68668224798016,24.03174603174603
238.93294536231002,226.34852550137637,226.84294435254787,203.98765432098764
73.23452228494175,69.35330309402431,69.68464400441465,24.03174603174603
16.006214360908732,37.3854666789176,36.45184060127109,50.673758865248224
167.8148881422955,171.17949851002697,171.75474107782486,203.98765432098764
151.7453926363362,148.88120065422785,148.80714669479897,114.47008547008546
26.2109537063104,31.52383194041287,31.647836975342354,30.388429752066116
37.849342624985056,50.69874130127202,50.33114504969038,24.03174603174603
164.96822242416945,168.68855949808614,169.61038408978004,169.225
138.07440108691583,149.1413565239117,149.2267541078637,168.5114503816794
154.6506495240607,160.21061455140384,161.08941776192327,169.225
86.07941192804155,108.12405768689061,109.02578717178491,24.03174603174603
145.21001388782602,187.23934554870968,188.85497299094294,169.225
35.26819101976429,31.711055558560542,30.662980557296514,50.673758865248224
35.59461588686395,44.38838482260472,44.82141581338486,30.388429752066116
25.39726120170984,43.415836643790584,43.52118662224413,30.388429752066116
33.42090200890353,52.40266496890027,52.65176386691968,30.388429752066116
146.72802646985724,147.84747176084048,148.36972287059268,169.225
47.509839489390835,51.395045547419315,51.855783605806025,24.03174603174603
187.5397527460476,194.99249172483658,194.7347083524575,169.225
67.07605403742318,87.61194981616194,88.0640481172597,24.03174603174603
53.479061794140215,41.552174500404035,40.99153575403278,24.03174603174603
85.03881552610744,68.80426164285322,65.55107442102454,168.5114503816794
51.45579649893622,77.44433284142298,77.34106745984542,50.673758865248224
28.290209537968266,36.081731637194174,35.888520269920114,50.673758865248224
34.69570590847725,48.956928029110486,47.47835533383967,30.388429752066116
69.34373373327372,65.76634926568738,65.29510474108022,168.5114503816794
140.07237372064154,123.51873942235994,124.1404829531613,92.97560975609755
146.66262889602876,157.55916540244763,158.00965498267334,169.225
57.952881228302445,78.55537304505305,79.14982989133188,30.388429752066116
77.68899592570492,75.817922588536,75.90819981207352,168.5114503816794
62.60529818668858,74.35525204096474,73.90545499982294,101.60483870967742
61.158597498745,49.28678263152489,48.95792336933356,24.03174603174603
166.27079924685927,161.27744921728973,161.65736659149647,203.98765432098764
85.48993064672568,80.05859698130872,80.59486842412309,92.97560975609755
156.86960256292804,158.97335160940565,158.09853439329956,168.5114503816794
153.4952672427487,143.07663452295878,143.03018205134555,92.97560975609755
161.2203406014403,161.82774267320278,162.4673206798185,169.225
46.617200350285245,30.89108535621316,29.56104993904613,50.673758865248224
177.12035295689807,184.90079381994198,185.77937708646198,203.98765432098764
161.61882703347993,145.65839894108382,145.99727340253028,92.97560975609755
158.50261384763982,175.16641704269037,176.11947238763156,168.5114503816794
25.351615675384082,39.89518048988257,39.14077560905161,50.673758865248224
43.001195352279126,34.148119832651965,33.46541191661066,92.97560975609755
164.63808082501805,147.32844142233242,147.6240430244687,92.97560975609755
145.4773287999912,150.02757279088104,150.1366550915729,168.5114503816794
183.72368625385863,168.75417282260474,167.7061696732427,203.98765432098764
58.8770627369842,69.164259022916,68.43372740164065,101.60483870967742
43.30568777093028,36.10163298988296,35.87383708148795,30.388429752066116
64.60253532152475,68.51966247177432,66.53812179670916,101.60483870967742
43.960448526545804,77.64192394080567,77.59275100966842,101.60483870967742
42.47027344952487,41.56471611258464,41.88006091670111,30.388429752066116
133.00310604888637,136.19073063574405,133.84203250064303,114.47008547008546
45.43487198216398,45.55896472064305,45.34801649905175,50.673758865248224
160.53998649116534,163.38718814222497,163.64253363972125,168.5114503816794
24.722306839853058,42.55184866613865,41.49586266845802,30.388429752066116
37.54066616246503,43.28608778289308,43.293289910199036,50.673758865248224
145.60091184911965,177.05614345416254,177.84917680327482,169.225
24.929949579717082,37.37075979060644,37.64690968399348,50.673758865248224
143.90495398167874,131.28160030661147,131.06151355391577,92.97560975609755
13.608387672848483,12.84635390078224,11.587511513072464,30.388429752066116
168.67471369109825,185.71483565706572,186.97808943133617,203.98765432098764
54.86279967954712,55.69831903534664,55.99681249960915,24.03174603174603
29.950091381990504,51.525590990015175,51.14284255303514,24.03174603174603
180.03705782112576,171.66528323303282,171.71591085852992,203.98765432098764
56.73241081256545,48.46513221187321,48.54752444119284,24.03174603174603
24.146036309948784,13.1431400761927,7.661269712029032,50.673758865248224
184.52990531466173,184.58480016839073,185.55974748333327,168.5114503816794
93.87397218003771,89.0238256568212,87.75586408397774,114.47008547008546
43.119096133336875,53.73717474611039,49.64915964838834,101.60483870967742
170.19347195000677,180.33419156557576,181.7058060084313,168.5114503816794
49.620717681760645,53.75185126497772,54.03679984529054,92.97560975609755
106.20337932986511,99.48567314943823,99.61976541560665,168.5114503816794
46.062020491705184,77.03319580145325,76.78586229698449,30.388429752066116
41.15837949735258,58.64906742997516,58.5012250184143,50.673758865248224
100.8043386767393,113.96303290328905,114.93802673897946,101.60483870967742
42.650653353199786,35.37520137186196,34.36950452822016,92.97560975609755
178.99162933343106,188.73300750249672,189.15744100258277,168.5114503816794
125.33672829562198,145.78668130719262,145.98408532334875,114.47008547008546
175.75032348402758,183.57120856970013,183.99164873936638,203.98765432098764
182.5408361814663,190.65786028513529,191.9931507093868,203.98765432098764
171.5774487065071,180.21503177382175,181.49585328970434,203.98765432098764
189.21871939878685,194.39922174452624,194.7382142415468,203.98765432098764
44.332008880857394,62.95152295625596,62.84062268790137,101.60483870967742
141.21553091812316,130.0036138528538,130.12004668522766,203.98765432098764
54.09339853200649,71.39736125376828,71.32986369584926,101.60483870967742
25.348334105766057,38.002700081389136,37.8786522763808,50.673758865248224
115.81508475841552,135.84077248676974,136.29774909050042,168.5114503816794
74.25296405979499,95.37436373683886,95.54985067563189,101.60483870967742
104.32976801926733,130.59968262627464,131.45688379581128,101.60483870967742
162.07508838220738,155.9059969995386,156.56784656614064,92.97560975609755
49.00716152385967,61.03465090638691,61.58192785258374,24.03174603174603
167.5649993421726,161.1621679342953,160.95187489054646,168.5114503816794
173.16526452357388,188.64141506767635,189.63744371181562,203.98765432098764
163.02438370565866,171.37639608499222,171.43538751541365,169.225
87.57389442428442,90.24615867827202,89.56630615424916,101.60483870967742
33.41964296856895,44.17278837629109,40.349281112778975,24.03174603174603
108.15464108597119,117.8768511477466,118.1086063664538,114.47008547008546
175.44263121113158,179.27485517450214,180.00813547550538,168.5114503816794
5.373522987333882,20.37826771222064,18.73532438804512,50.673758865248224
136.8397477914968,147.58436280362577,148.4053925951516,168.5114503816794
77.78019711827753,87.48555993046631,86.49883538723208,101.60483870967742
64.20723153927682,83.87902388026649,84.66633737555894,101.60483870967742
224.4198654080478,213.34716961668997,213.87243972678456,203.98765432098764
69.99888432010532,91.81114439182538,91.27780338583945,101.60483870967742
21.235838193209176,49.5959405410944,49.95492346526542,30.388429752066116
81.50803347306838,76.72780060609821,75.55167760306597,114.47008547008546
115.00788027320102,129.71107931557376,129.9488353779682,114.47008547008546
46.8709742949372,61.360633840464416,61.150851375433675,50.673758865248224
34.468465964763055,60.95978849363904,61.037698248547315,30.388429752066116
94.92226072865313,112.02621978373983,112.65286240557771,24.03174603174603
156.11837807945435,145.74831849216963,146.7540769409559,92.97560975609755
153.9075503072077,156.29806361073088,157.46948057878842,169.225
152.46448463594268,140.36274284247418,140.66281952383497,168.5114503816794
135.08599746175975,146.15085688873904,147.02482221184846,168.5114503816794
-22.320855539589914,-14.51221418454518,-16.130376605577915,92.97560975609755
142.5193272323958,147.5221736911369,147.8967409559999,169.225
46.84677952871114,59.629776333297066,59.6273899017733,50.673758865248224
154.53949579247987,159.47782110178045,159.28894036758464,169.225
170.03766282866897,167.61474714344993,168.46107175699717,169.225
181.72155106965573,178.50678114463807,179.32835829300603,203.98765432098764
5.250533801680305,25.999637512361993,24.80289679949592,30.388429752066116
39.29838643178907,43.969883220053475,43.96235931305175,24.03174603174603
38.15823994643858,46.71560932405524,47.41429717608455,24.03174603174603
102.47701192338707,121.84674349095806,122.18721356941728,101.60483870967742
93.68701107790488,119.31082792969312,119.90870059767002,101.60483870967742
7.794678510653378,24.997796173958506,24.904686604601416,30.388429752066116
34.216666903868926,53.74741362041351,53.56134273598363,50.673758865248224
148.02726548557783,150.49037497809098,151.0825861712259,114.47008547008546
48.371517675421075,40.049726527626625,39.32788989452622,92.97560975609755
153.55297818664974,155.63920791214377,155.97910008849425,168.5114503816794
162.83586323370739,187.67306730942371,188.2487476521013,169.225
55.52566989348628,50.75740975759351,49.8646701470076,92.97560975609755
14.151750603129205,13.064418548308055,12.251409026118893,50.673758865248224
55.37757256508384,63.72003699141793,62.69752599845281,24.03174603174603
169.26340584544485,178.46731229367597,179.25724227914216,168.5114503816794
-9.39838456910616,-10.162104581659612,-11.414776817181611,50.673758865248224
126.74600697953836,122.36622071073484,119.80248111697438,169.225
25.10758547726565,31.240186189457063,31.469841361384297,30.388429752066116
182.22291526676162,186.7277115740996,187.4577540844042,169.225
37.29768141314269,45.79590932823877,45.74936609074448,30.388429752066116
38.74547927740485,70.08073723047892,70.88687658374664,30.388429752066116
29.243906489180517,32.79628784399853,32.862754773408966,50.673758865248224
61.67763354346452,52.54998850329699,51.58860440619884,92.97560975609755
14.560217809519898,35.26114342372147,35.40100622964943,50.673758865248224
141.36546414585158,155.89596808274135,156.80621582731743,168.5114503816794
40.65668105232036,63.36290124765108,63.405736520024064,30.388429752066116
180.4820014716494,188.04261806212415,189.19449147381243,203.98765432098764
114.53910365129751,105.05130982626545,104.9142959480518,92.97560975609755
158.8801484555819,165.8747084084981,166.27040591652843,169.225
73.5288455703152,94.13924801411505,94.75516541984679,101.60483870967742
190.40936673029293,201.62110592096425,201.78587315170694,169.225
31.07233190860447,33.37564751769605,33.11348020222604,30.388429752066116
128.69913067976952,142.90158443241427,143.3631306654161,114.47008547008546
19.479586001859175,23.89278469188396,22.971103824487905,50.673758865248224
172.0313244553576,175.11223601177375,176.1668475900239,168.5114503816794
24.3340968974764,29.993393828518904,29.795778781117036,50.673758865248224
137.67794885018694,154.58085015337807,154.98118078376058,114.47008547008546
130.98716104270656,127.43985153818022,127.6365199164666,92.97560975609755
105.68099246218901,86.90202726947587,86.00005883798059,203.98765432098764
38.045347998330556,67.12353917304928,67.12124739481571,50.673758865248224
121.3878007907074,129.19669547185964,129.14332064732147,114.47008547008546
67.30842594403009,102.95925395626168,103.43597575997075,101.60483870967742
158.86950239392596,145.14587645858194,144.74807290879184,169.225
33.64608703153231,48.19332075932667,48.04953415364209,50.673758865248224
72.46158811251034,101.05713732868324,100.44320886490726,101.60483870967742
121.5510426193653,118.69760615102777,118.7413620905202,114.47008547008546
142.22553675440508,137.72137333078007,138.13924930975995,92.97560975609755
81.4719413851089,91.30217507873756,91.18059816582573,101.60483870967742
180.3552360871244,192.72231733663392,193.92543344236563,203.98765432098764
78.02987595787725,117.85342434932505,118.17430336797246,101.60483870967742
54.74389433446539,79.02404578892,79.26532490075635,50.673758865248224
164.73468476761497,179.5501569030648,181.01198471034567,168.5114503816794
174.10858151064647,191.91626545126576,192.21133565175205,169.225
42.99762998040801,71.07211013413135,71.76517062378332,30.388429752066116
85.49840433858608,76.6167377614309,76.19746325202698,24.03174603174603
160.11788507393624,149.4200768531686,149.81904441518404,168.5114503816794
145.15159589067557,155.5430535075811,156.38471964513718,169.225
43.406139045996895,46.28219070096834,46.605686043094565,24.03174603174603
199.00008814810815,187.22569499282898,187.44508056821485,203.98765432098764
37.18786168647974,48.85374573518479,48.66009031643236,50.673758865248224
180.19107724855567,182.844698607613,183.10470814800894,203.98765432098764
155.7962162140305,146.5425794486641,147.0513096663062,203.98765432098764
28.42810830504755,18.584299216733285,17.35315215943246,30.388429752066116
32.11838162278323,59.844524403093914,59.856331768200505,50.673758865248224
66.12414146644487,76.86427736213112,77.54021905427905,92.97560975609755
49.90279771587704,44.51230399061779,43.9503845745277,92.97560975609755
39.07427417925425,40.02335860206179,39.390632063414856,24.03174603174603
73.54328001347484,98.96756342212602,98.53037598373314,101.60483870967742
16.72376168000217,35.05014685212015,34.87166415506306,50.673758865248224
72.09171238835751,69.71414877805795,69.52246070016184,24.03174603174603
56.617476281271095,86.07029667588574,86.46562613349602,101.60483870967742
132.14780473658328,147.0734823933786,146.9595107115113,168.5114503816794
25.117432025534022,27.694331905570394,26.91415493895778,30.388429752066116
88.52397365204446,86.17480465222718,86.11584451827933,92.97560975609755
123.05441515165688,135.94250104094496,136.17777234361893,114.47008547008546
165.99213792351688,187.62848779786006,188.5163328816209,168.5114503816794
108.44226772271927,130.22516285243475,130.36634092832242,114.47008547008546
153.89769301417437,154.25259048328465,155.155518113396,92.97560975609755
117.56741498602997,95.05648389785986,93.40319960346977,168.5114503816794
44.038022822736856,64.06539910862404,63.47331888544838,101.60483870967742
171.56708751828276,192.15212809447402,193.81577465062233,203.98765432098764
149.2760587280619,143.4943746459563,143.8914407245391,92.97560975609755
201.253565111081,183.12367140431425,183.7701227347635,203.98765432098764
91.26082702221784,123.77730162394346,124.53677817618168,101.60483870967742
152.61352721146562,173.69263253810695,174.81802538202876,168.5114503816794
61.67204543998137,94.57839907932703,94.49693171529842,101.60483870967742
149.99979848781595,159.5634543598974,159.94584424273222,203.98765432098764
173.13187570750367,163.1849389745103,163.1496192551538,168.5114503816794
113.025756687796,106.28854523935382,106.96265416607747,92.97560975609755
53.05795434608629,60.545134443394,60.79518398499024,24.03174603174603
209.55649701510515,207.48105997791356,208.49442535008816,203.98765432098764
15.947911098853702,31.847529383739477,31.839404785560628,30.388429752066116
150.924087864875,164.27001971358146,164.71335208902428,114.47008547008546
205.44295980137255,212.8753460328127,214.08326852332365,203.98765432098764
78.83818069361202,101.15894620618336,101.81213354938981,24.03174603174603
50.18397220154096,53.74662657074133,53.39772505544926,50.673758865248224
33.602871520389414,37.072369100981376,36.804354514105526,50.673758865248224
23.468231504602464,52.72568644756147,52.796050272755394,30.388429752066116
61.79013253747154,71.80852931285895,68.1353909375195,101.60483870967742
123.62185843132507,121.03783282281589,122.03499544608415,92.97560975609755
21.935087568540563,25.67690706596685,23.773962253324612,30.388429752066116
100.96664236592446,111.41669044784229,110.80702317923792,114.47008547008546
145.90631988600614,163.075209040015,163.41195936726507,114.47008547008546
40.120098845167824,42.71481417731489,42.74334925192103,30.388429752066116
156.34824213355205,162.6769300073838,163.79917967003087,169.225
142.1068870122165,148.11568910058782,148.3597071265474,114.47008547008546
29.22883858984264,26.286487866697847,25.892915725589965,30.388429752066116
176.97228725654227,188.1609800079591,188.71468878227043,203.98765432098764
186.12965382683066,169.60840899875757,170.50583539274453,92.97560975609755
156.7806054137706,170.38778651520124,170.6613974843759,203.98765432098764
176.8653387000136,187.44035649564776,188.33954378067205,203.98765432098764
186.0143167680744,196.6757256809896,197.96271873881525,203.98765432098764
174.42665083098748,193.46275217197885,194.97055342937617,169.225
183.68327421342147,194.30916947104632,195.49971820381577,169.225
27.27597232967861,28.07242538432395,27.80564677465636,50.673758865248224
35.38459537519328,43.62083479126716,44.01580077258817,24.03174603174603
22.72484485597002,36.5872599851219,36.65261602868833,30.388429752066116
125.07307141854606,141.59915116430244,141.56493283567403,168.5114503816794
60.85778706818594,57.55168377417334,57.47075558494182,24.03174603174603
155.89871182068424,169.584198921062,170.29418769755364,169.225
158.09088508233373,143.63677960487976,143.86900980271193,203.98765432098764
40.801662193332,68.0490901416184,68.01261254511691,50.673758865248224
-56.41795540274902,-45.831898937664256,-47.52502084052089,50.673758865248224
