datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
10/31/2024 11:00:00 PM,1,PJM,,,ZONE,,17.905,17.939268,0.023022,0.011247,23.67,23.624581,-0.111511,0.066092
10/31/2024 10:00:00 PM,1,PJM,,,ZONE,,21.4125,21.44369,0.017098,0.014092,26.34,26.281229,-0.125429,0.066658
10/31/2024 9:00:00 PM,1,PJM,,,ZONE,,24.628333,24.639748,-0.004781,0.016196,29.72,29.606829,-0.179566,0.066395
10/31/2024 8:00:00 PM,1,PJM,,,ZONE,,33.69,33.707978,-0.003934,0.021912,34.37,34.167769,-0.270467,0.068236
10/31/2024 7:00:00 PM,1,PJM,,,ZONE,,21.8025,21.819145,0.002399,0.014246,44.53,44.181643,-0.441626,0.093269
10/31/2024 6:00:00 PM,1,PJM,,,ZONE,,26.15,26.168019,-0.000352,0.018371,53.3,52.88606,-0.56272,0.14878
10/31/2024 5:00:00 PM,1,PJM,,,ZONE,,32.824167,32.873756,0.025244,0.024346,49.07,48.591852,-0.630083,0.151935
10/31/2024 4:00:00 PM,1,PJM,,,ZONE,,27.429167,27.454003,0.003669,0.021167,43.1,42.207055,-0.990395,0.09745
10/31/2024 3:00:00 PM,1,PJM,,,ZONE,,27.870833,27.924429,0.032324,0.021272,37.6,36.885918,-0.770762,0.05668
10/31/2024 2:00:00 PM,1,PJM,,,ZONE,,29.358333,29.393895,0.014031,0.021531,32.84,32.313894,-0.570814,0.044708
10/31/2024 1:00:00 PM,1,PJM,,,ZONE,,25.116667,25.147196,0.011995,0.018534,29.87,29.555744,-0.338745,0.024489
10/31/2024 12:00:00 PM,1,PJM,,,ZONE,,24.383333,24.406698,0.007465,0.0159,27.42,27.204678,-0.230223,0.014901
10/31/2024 11:00:00 AM,1,PJM,,,ZONE,,19.178333,19.194487,0.002613,0.01354,26.12,26.020275,-0.136482,0.036757
10/31/2024 10:00:00 AM,1,PJM,,,ZONE,,21.538333,21.555229,0.003022,0.013874,22.55,22.471752,-0.10264,0.024392
10/31/2024 9:00:00 AM,1,PJM,,,ZONE,,21.195833,21.212783,0.003636,0.013313,22.21,22.142942,-0.096501,0.029443
10/31/2024 8:00:00 AM,1,PJM,,,ZONE,,27.155833,27.176957,0.003283,0.017841,28.04,27.949346,-0.106694,0.01604
10/31/2024 7:00:00 AM,1,PJM,,,ZONE,,33.518333,33.542338,0.004511,0.019494,33.27,33.093202,-0.206416,0.029618
10/31/2024 6:00:00 AM,1,PJM,,,ZONE,,28.135,28.175709,0.017619,0.02309,28.11,27.943222,-0.209543,0.042765
10/31/2024 5:00:00 AM,1,PJM,,,ZONE,,16.415833,16.431112,0.002333,0.012946,18.18,18.130212,-0.087865,0.038077
10/31/2024 4:00:00 AM,1,PJM,,,ZONE,,18.65,18.662462,0,0.012462,15.36,15.318836,-0.064041,0.022877
10/31/2024 3:00:00 AM,1,PJM,,,ZONE,,13.238333,13.255026,0.00759,0.009103,14.23,14.202923,-0.052431,0.025354
10/31/2024 2:00:00 AM,1,PJM,,,ZONE,,12.666667,12.69055,0.015412,0.008471,15.35,15.313875,-0.054089,0.017964
10/31/2024 1:00:00 AM,1,PJM,,,ZONE,,15.254167,15.264681,0,0.010514,16.56,16.55015,-0.053502,0.043652
10/31/2024 12:00:00 AM,1,PJM,,,ZONE,,14.194167,14.19788,-0.005383,0.009097,17.35,17.350449,-0.061245,0.061694
10/30/2024 11:00:00 PM,1,PJM,,,ZONE,,16.866667,16.888934,0.011797,0.01047,20.32,20.281244,-0.081767,0.043011
10/30/2024 10:00:00 PM,1,PJM,,,ZONE,,18.961667,18.983105,0.00915,0.012288,22.6,22.542436,-0.093764,0.0362
10/30/2024 9:00:00 PM,1,PJM,,,ZONE,,20.410833,20.443548,0.017759,0.014955,27.97,27.833469,-0.133907,-0.002624
10/30/2024 8:00:00 PM,1,PJM,,,ZONE,,29.123333,29.182616,0.040773,0.018509,31.69,31.506051,-0.208004,0.024055
10/30/2024 7:00:00 PM,1,PJM,,,ZONE,,38.591667,38.710956,0.096284,0.023006,44.17,43.882937,-0.329506,0.042443
10/30/2024 6:00:00 PM,1,PJM,,,ZONE,,34.526667,34.600676,0.053938,0.020071,55.49,55.619275,0.057123,0.072152
10/30/2024 5:00:00 PM,1,PJM,,,ZONE,,32.525833,32.575694,0.027731,0.02213,50.06,50.140065,-0.041326,0.121391
10/30/2024 4:00:00 PM,1,PJM,,,ZONE,,24.081667,24.090937,-0.006247,0.015517,35.68,35.469926,-0.263337,0.053263
10/30/2024 3:00:00 PM,1,PJM,,,ZONE,,19.885833,19.893486,-0.004949,0.012602,30.4,30.30643,-0.146032,0.052462
10/30/2024 2:00:00 PM,1,PJM,,,ZONE,,18.3525,18.365367,0.000482,0.012385,28.66,28.568429,-0.133127,0.041556
10/30/2024 1:00:00 PM,1,PJM,,,ZONE,,20.160833,20.181046,0.010322,0.009891,27.65,27.527092,-0.153648,0.03074
10/30/2024 12:00:00 PM,1,PJM,,,ZONE,,19.164167,19.179171,0.00207,0.012934,26.3,26.175923,-0.15399,0.029913
10/30/2024 11:00:00 AM,1,PJM,,,ZONE,,17.808333,17.820506,0.00114,0.011033,22.69,22.602202,-0.110146,0.022348
10/30/2024 10:00:00 AM,1,PJM,,,ZONE,,17.808333,17.81737,0,0.009036,21.94,21.844489,-0.112875,0.017364
10/30/2024 9:00:00 AM,1,PJM,,,ZONE,,19.8025,19.816382,0.002315,0.011567,21.89,21.800993,-0.093357,0.00435
10/30/2024 8:00:00 AM,1,PJM,,,ZONE,,28.048333,28.091171,0.025709,0.017129,28.28,28.156435,-0.127914,0.004349
10/30/2024 7:00:00 AM,1,PJM,,,ZONE,,25.935,25.935527,-0.015538,0.016065,32.81,32.696993,-0.13443,0.021423
10/30/2024 6:00:00 AM,1,PJM,,,ZONE,,30.4525,30.531069,0.055566,0.023003,27.51,27.402552,-0.126221,0.018773
10/30/2024 5:00:00 AM,1,PJM,,,ZONE,,19.830833,19.879069,0.031813,0.016422,16.97,16.86347,-0.115521,0.008991
10/30/2024 4:00:00 AM,1,PJM,,,ZONE,,13.4425,13.455732,0.001508,0.011724,14.15,14.074862,-0.082499,0.007361
10/30/2024 3:00:00 AM,1,PJM,,,ZONE,,12.505833,12.518383,0.002359,0.010191,13.42,13.359988,-0.076923,0.016911
10/30/2024 2:00:00 AM,1,PJM,,,ZONE,,13.079167,13.093053,0.002549,0.011337,13.64,13.595491,-0.057054,0.012545
10/30/2024 1:00:00 AM,1,PJM,,,ZONE,,14.268333,14.281268,0.003217,0.009718,14.94,14.893986,-0.063722,0.017708
10/30/2024 12:00:00 AM,1,PJM,,,ZONE,,15.27,15.286037,0.004026,0.012011,16.8,16.768207,-0.066667,0.034874
10/29/2024 11:00:00 PM,1,PJM,,,ZONE,,15.640833,15.65514,0.005876,0.008431,22.24,22.31767,0.030457,0.047213
10/29/2024 10:00:00 PM,1,PJM,,,ZONE,,21.225,21.251221,0.011946,0.014275,25.4,25.439094,0.000448,0.038646
10/29/2024 9:00:00 PM,1,PJM,,,ZONE,,27.8675,27.910674,0.025101,0.018073,30.46,30.486173,-0.030341,0.056514
10/29/2024 8:00:00 PM,1,PJM,,,ZONE,,30.329167,30.392561,0.045337,0.018057,33.6,33.643186,0.016844,0.026342
10/29/2024 7:00:00 PM,1,PJM,,,ZONE,,33.741667,33.817322,0.055644,0.020012,46.2,46.198111,-0.02952,0.027631
10/29/2024 6:00:00 PM,1,PJM,,,ZONE,,43.704167,43.818202,0.085763,0.028273,59.67,59.718612,-0.050845,0.099457
10/29/2024 5:00:00 PM,1,PJM,,,ZONE,,33.168333,33.24641,0.056853,0.021224,48.5,48.504058,-0.044993,0.049051
10/29/2024 4:00:00 PM,1,PJM,,,ZONE,,20.986667,21.019492,0.019829,0.012996,32.6,32.595695,-0.038978,0.034673
10/29/2024 3:00:00 PM,1,PJM,,,ZONE,,20.235833,20.280604,0.032457,0.012314,28.19,28.107769,-0.079505,-0.002726
10/29/2024 2:00:00 PM,1,PJM,,,ZONE,,21.134167,21.165292,0.018143,0.012982,26.88,26.75271,-0.105277,-0.022013
10/29/2024 1:00:00 PM,1,PJM,,,ZONE,,19.131667,19.147111,0.005612,0.009832,26.65,26.492463,-0.126093,-0.031444
10/29/2024 12:00:00 PM,1,PJM,,,ZONE,,20.943333,20.967176,0.009981,0.013862,25.45,25.31078,-0.093272,-0.045948
10/29/2024 11:00:00 AM,1,PJM,,,ZONE,,20.479167,20.502794,0.010782,0.012845,24.13,23.985733,-0.084595,-0.059672
10/29/2024 10:00:00 AM,1,PJM,,,ZONE,,17.811667,17.85963,0.037782,0.010182,23.57,23.456667,-0.074511,-0.038822
10/29/2024 9:00:00 AM,1,PJM,,,ZONE,,20.815833,20.839089,0.011549,0.011707,24.59,24.464559,-0.088238,-0.037203
10/29/2024 8:00:00 AM,1,PJM,,,ZONE,,26.323333,26.371367,0.031504,0.01653,32.66,32.471654,-0.173882,-0.014464
10/29/2024 7:00:00 AM,1,PJM,,,ZONE,,34.37,34.402339,0.010311,0.022029,49.1,48.822866,-0.300388,0.023254
10/29/2024 6:00:00 AM,1,PJM,,,ZONE,,27.605,27.647072,0.021242,0.02083,34.4,34.211241,-0.202473,0.013714
10/29/2024 5:00:00 AM,1,PJM,,,ZONE,,18.668333,18.684062,0.001397,0.014332,19.78,19.757051,-0.000509,-0.02244
10/29/2024 4:00:00 AM,1,PJM,,,ZONE,,15.333333,15.344223,-0.000539,0.011429,17.02,16.951072,-0.061247,-0.007681
10/29/2024 3:00:00 AM,1,PJM,,,ZONE,,15.928333,15.939067,-0.000258,0.010991,15.81,15.725568,-0.074438,-0.009994
10/29/2024 2:00:00 AM,1,PJM,,,ZONE,,16.0425,16.053528,0,0.011028,15.67,15.581667,-0.076512,-0.011821
10/29/2024 1:00:00 AM,1,PJM,,,ZONE,,16.681667,16.692007,0,0.01034,15.93,15.829172,-0.080738,-0.02009
10/29/2024 12:00:00 AM,1,PJM,,,ZONE,,14.02,14.034823,0.004301,0.010521,17.25,17.179132,-0.060193,-0.010675
10/28/2024 11:00:00 PM,1,PJM,,,ZONE,,18.029167,18.045133,0.002521,0.013446,20.82,20.743186,-0.072504,-0.00431
10/28/2024 10:00:00 PM,1,PJM,,,ZONE,,21.494167,21.542941,0.033617,0.015157,22.58,22.650688,0.084155,-0.013467
10/28/2024 9:00:00 PM,1,PJM,,,ZONE,,21.2225,21.263263,0.027094,0.013668,27.16,27.042603,-0.078058,-0.039339
10/28/2024 8:00:00 PM,1,PJM,,,ZONE,,22.845,22.930113,0.069947,0.015166,28.65,28.520161,-0.07924,-0.050599
10/28/2024 7:00:00 PM,1,PJM,,,ZONE,,33.7325,33.827609,0.073762,0.021347,37.6,37.431461,-0.11186,-0.056679
10/28/2024 6:00:00 PM,1,PJM,,,ZONE,,42.840833,42.926229,0.058412,0.026984,50.52,50.371411,-0.112642,-0.035947
10/28/2024 5:00:00 PM,1,PJM,,,ZONE,,29.543333,29.587009,0.02229,0.021386,36.07,35.912365,-0.11693,-0.040705
10/28/2024 4:00:00 PM,1,PJM,,,ZONE,,19.4725,19.491675,0.004329,0.014846,25.85,25.849209,0.032045,-0.032836
10/28/2024 3:00:00 PM,1,PJM,,,ZONE,,19.768333,19.782832,0.001724,0.012774,22.06,22.028268,-0.007293,-0.024439
10/28/2024 2:00:00 PM,1,PJM,,,ZONE,,18.413333,18.427057,0.001346,0.012379,22.33,22.293053,0.001563,-0.03851
10/28/2024 1:00:00 PM,1,PJM,,,ZONE,,20.3025,20.317687,0.001965,0.013222,22.79,22.757818,0.001952,-0.034134
10/28/2024 12:00:00 PM,1,PJM,,,ZONE,,21.4425,21.460941,0.0007,0.017741,24.86,24.835252,0.010897,-0.035645
10/28/2024 11:00:00 AM,1,PJM,,,ZONE,,22.7025,22.718031,0.002001,0.01353,26.5,26.461904,-0.002098,-0.035998
10/28/2024 10:00:00 AM,1,PJM,,,ZONE,,26.0025,26.02361,0.001714,0.019396,26.71,26.713119,0.025567,-0.022448
10/28/2024 9:00:00 AM,1,PJM,,,ZONE,,26.815,26.840672,0.007752,0.017919,28.55,28.399097,-0.133224,-0.017679
10/28/2024 8:00:00 AM,1,PJM,,,ZONE,,41.561667,41.612388,0.023376,0.027345,49.77,49.599297,-0.203959,0.033256
10/28/2024 7:00:00 AM,1,PJM,,,ZONE,,46.308333,46.403097,0.062897,0.031867,87.98,87.814448,-0.204536,0.038984
10/28/2024 6:00:00 AM,1,PJM,,,ZONE,,24.175833,24.255202,0.059432,0.019936,49.42,49.3056,-0.15424,0.03984
10/28/2024 5:00:00 AM,1,PJM,,,ZONE,,16.985833,17.07732,0.079073,0.012414,27.58,27.496768,-0.115484,0.032252
10/28/2024 4:00:00 AM,1,PJM,,,ZONE,,20.355,20.464373,0.091293,0.018081,22.36,22.266999,-0.094284,0.001283
10/28/2024 3:00:00 AM,1,PJM,,,ZONE,,19.3175,19.372241,0.039811,0.01493,20.26,20.190554,-0.086225,0.016779
10/28/2024 2:00:00 AM,1,PJM,,,ZONE,,16.945833,16.999828,0.041437,0.012558,19.47,19.371047,-0.106702,0.007749
10/28/2024 1:00:00 AM,1,PJM,,,ZONE,,20.05,20.105626,0.039282,0.016344,19.79,19.686011,-0.104093,0.000104
10/28/2024 12:00:00 AM,1,PJM,,,ZONE,,20.49,20.530692,0.025565,0.015127,20.74,20.611193,-0.120678,-0.008129
10/27/2024 11:00:00 PM,1,PJM,,,ZONE,,23.071667,23.095147,0.005851,0.01763,26.19,26.117433,-0.057809,-0.014758
10/27/2024 10:00:00 PM,1,PJM,,,ZONE,,33.103333,33.13187,0.003888,0.024649,28.14,28.07603,-0.04312,-0.02085
10/27/2024 9:00:00 PM,1,PJM,,,ZONE,,33.235833,33.262444,0.002132,0.024478,31.06,30.999643,-0.030195,-0.030162
10/27/2024 8:00:00 PM,1,PJM,,,ZONE,,45.681667,45.713735,0.00089,0.031179,34.19,34.094252,-0.058894,-0.036854
10/27/2024 7:00:00 PM,1,PJM,,,ZONE,,63.599167,63.636671,0,0.037505,48.87,48.811016,-0.006009,-0.052975
10/27/2024 6:00:00 PM,1,PJM,,,ZONE,,56.13,56.166874,0.000668,0.036206,49.53,49.514003,-0.001329,-0.014668
10/27/2024 5:00:00 PM,1,PJM,,,ZONE,,41.438333,41.47053,0.001867,0.03033,35.42,35.411046,-0.006867,-0.002087
10/27/2024 4:00:00 PM,1,PJM,,,ZONE,,21.7675,21.785492,0.001532,0.016461,23.45,23.441967,-0.012072,0.004039
10/27/2024 3:00:00 PM,1,PJM,,,ZONE,,18.871667,18.885245,0.000156,0.013422,19.7,19.68897,-0.011201,0.000171
10/27/2024 2:00:00 PM,1,PJM,,,ZONE,,16.440833,16.453849,0,0.013016,18.87,18.863067,-0.008028,0.001095
10/27/2024 1:00:00 PM,1,PJM,,,ZONE,,16.485,16.49704,0,0.01204,19.27,19.25831,-0.00777,-0.00392
10/27/2024 12:00:00 PM,1,PJM,,,ZONE,,18.7575,18.769917,0,0.012417,20.06,20.048874,-0.003829,-0.007297
10/27/2024 11:00:00 AM,1,PJM,,,ZONE,,21.505833,21.520066,0,0.014232,19.93,19.934382,-0.004016,0.008398
10/27/2024 10:00:00 AM,1,PJM,,,ZONE,,21.765,21.781695,0,0.016695,19.96,19.974681,-0.000699,0.01538
10/27/2024 9:00:00 AM,1,PJM,,,ZONE,,21.2925,21.307488,0.0003,0.014688,21.89,21.92422,0.007452,0.026768
10/27/2024 8:00:00 AM,1,PJM,,,ZONE,,27.425833,27.451822,0.004553,0.021436,32.09,32.147754,0.021767,0.035987
10/27/2024 7:00:00 AM,1,PJM,,,ZONE,,42.729167,42.769467,0.008473,0.031827,32.56,32.652943,0.03588,0.057063
10/27/2024 6:00:00 AM,1,PJM,,,ZONE,,26.799167,26.848373,0.02825,0.020957,25.58,25.665591,0.044646,0.040945
10/27/2024 5:00:00 AM,1,PJM,,,ZONE,,26.9725,27.033855,0.038835,0.02252,23.01,23.07458,0.029235,0.035345
10/27/2024 4:00:00 AM,1,PJM,,,ZONE,,21.370833,21.405529,0.017348,0.017348,21.2,21.253062,0.022029,0.031033
10/27/2024 3:00:00 AM,1,PJM,,,ZONE,,21.199167,21.244914,0.029086,0.016661,20.47,20.540983,0.034223,0.03676
10/27/2024 2:00:00 AM,1,PJM,,,ZONE,,21.219167,21.264525,0.029958,0.0154,20.21,20.258328,0.017256,0.031072
10/27/2024 1:00:00 AM,1,PJM,,,ZONE,,22.239167,22.268416,0.013169,0.01608,22.49,22.544629,0.012757,0.041872
10/27/2024 12:00:00 AM,1,PJM,,,ZONE,,23.8075,23.833166,0.009047,0.01662,24.19,24.225415,0.002833,0.032582
10/26/2024 11:00:00 PM,1,PJM,,,ZONE,,24.784167,24.80677,0.004766,0.017837,27.56,27.514644,-0.004481,-0.040875
10/26/2024 10:00:00 PM,1,PJM,,,ZONE,,23.3275,23.344892,0.000699,0.016692,28.22,28.176148,-0.006057,-0.037795
10/26/2024 9:00:00 PM,1,PJM,,,ZONE,,40.935833,40.964101,0,0.028267,30.08,29.994052,-0.010689,-0.075259
10/26/2024 8:00:00 PM,1,PJM,,,ZONE,,23.99,24.00502,0,0.01502,31.21,31.149932,-0.008609,-0.051459
10/26/2024 7:00:00 PM,1,PJM,,,ZONE,,27.34,27.357049,0,0.017049,43.18,43.110275,-0.010354,-0.059371
10/26/2024 6:00:00 PM,1,PJM,,,ZONE,,38.761667,38.787879,0,0.026213,46.26,46.216217,-0.021263,-0.02252
10/26/2024 5:00:00 PM,1,PJM,,,ZONE,,25.305833,25.321616,0,0.015783,34.3,34.262913,-0.035156,-0.001931
10/26/2024 4:00:00 PM,1,PJM,,,ZONE,,16.393333,16.404463,0,0.01113,22.5,22.425254,-0.041913,-0.032833
10/26/2024 3:00:00 PM,1,PJM,,,ZONE,,15.8,15.811266,0.000175,0.011091,21.14,21.070135,-0.034228,-0.035637
10/26/2024 2:00:00 PM,1,PJM,,,ZONE,,16.336667,16.35061,0.000895,0.013048,19.9,19.824826,-0.027674,-0.0475
10/26/2024 1:00:00 PM,1,PJM,,,ZONE,,15.384167,15.39664,0,0.012473,20.95,20.865544,-0.028287,-0.056169
10/26/2024 12:00:00 PM,1,PJM,,,ZONE,,14.589167,14.598931,0,0.009765,21.94,21.865658,-0.023274,-0.051068
10/26/2024 11:00:00 AM,1,PJM,,,ZONE,,15.425833,15.436595,0,0.010761,22.18,22.107158,-0.022052,-0.05079
10/26/2024 10:00:00 AM,1,PJM,,,ZONE,,17.03,17.039056,0,0.009056,21.98,21.908659,-0.01881,-0.052531
10/26/2024 9:00:00 AM,1,PJM,,,ZONE,,15.936667,15.949803,0.000283,0.012854,21.79,21.745356,-0.005207,-0.039437
10/26/2024 8:00:00 AM,1,PJM,,,ZONE,,19.264167,19.278969,0.001126,0.013677,28.12,28.082543,0.005688,-0.043145
10/26/2024 7:00:00 AM,1,PJM,,,ZONE,,20.745833,20.762096,0,0.016262,27.67,27.698988,0.017605,0.011383
10/26/2024 6:00:00 AM,1,PJM,,,ZONE,,16.118333,16.12896,0,0.010626,21.38,21.425912,0.030459,0.015453
10/26/2024 5:00:00 AM,1,PJM,,,ZONE,,16.404167,16.416705,0,0.012539,19.6,19.622628,0.007405,0.015223
10/26/2024 4:00:00 AM,1,PJM,,,ZONE,,16.6175,16.628877,0,0.011377,19.35,19.344678,0.006933,-0.012255
10/26/2024 3:00:00 AM,1,PJM,,,ZONE,,15.974167,15.984151,0,0.009984,18.94,18.93285,0.000747,-0.007897
10/26/2024 2:00:00 AM,1,PJM,,,ZONE,,15.685,15.693822,0,0.008822,19.95,19.954116,0.001203,0.002913
10/26/2024 1:00:00 AM,1,PJM,,,ZONE,,18.106667,18.116111,0,0.009445,22.24,22.247197,0.000057,0.00714
10/26/2024 12:00:00 AM,1,PJM,,,ZONE,,21.6725,21.686106,0,0.013606,25.73,25.740031,-0.002779,0.01281
10/25/2024 11:00:00 PM,1,PJM,,,ZONE,,25.436667,25.452911,0,0.016244,27.44,27.479508,0.00053,0.038978
10/25/2024 10:00:00 PM,1,PJM,,,ZONE,,21.435833,21.448663,0.000363,0.012466,30.79,30.817047,-0.002551,0.029598
10/25/2024 9:00:00 PM,1,PJM,,,ZONE,,24.665,24.686844,0.007423,0.014421,34.68,34.676876,0.014071,-0.017195
10/25/2024 8:00:00 PM,1,PJM,,,ZONE,,27.119167,27.142996,0.007572,0.016258,34.01,34.019691,0.041288,-0.031597
10/25/2024 7:00:00 PM,1,PJM,,,ZONE,,34.269167,34.299196,0.009692,0.020337,39.47,39.543025,0.126499,-0.053474
10/25/2024 6:00:00 PM,1,PJM,,,ZONE,,33.676667,33.704806,0.008729,0.01941,52.9,53.05571,0.151992,0.003718
10/25/2024 5:00:00 PM,1,PJM,,,ZONE,,26.019167,26.04825,0.011983,0.0171,44.29,44.309003,0.032391,-0.013388
10/25/2024 4:00:00 PM,1,PJM,,,ZONE,,25.419167,25.442609,0.007888,0.015554,30.21,30.179298,-0.004391,-0.026311
10/25/2024 3:00:00 PM,1,PJM,,,ZONE,,29.669167,29.695645,0.006348,0.02013,29.04,29.013939,0.010092,-0.036153
10/25/2024 2:00:00 PM,1,PJM,,,ZONE,,28.044167,28.063724,0.001337,0.01822,28.43,28.426711,0.03735,-0.040639
10/25/2024 1:00:00 PM,1,PJM,,,ZONE,,23.255,23.269372,0,0.014372,28.65,28.674172,0.068214,-0.044042
10/25/2024 12:00:00 PM,1,PJM,,,ZONE,,27.880833,27.899963,0,0.01913,29.4,29.405722,0.055047,-0.049325
10/25/2024 11:00:00 AM,1,PJM,,,ZONE,,45.669167,45.697538,0,0.028372,29.54,29.566144,0.063438,-0.037294
10/25/2024 10:00:00 AM,1,PJM,,,ZONE,,28.010833,28.029622,0,0.018788,32.24,32.247074,0.071172,-0.064098
10/25/2024 9:00:00 AM,1,PJM,,,ZONE,,31.550833,31.578223,0.006026,0.021363,33.25,33.239713,0.059856,-0.070143
10/25/2024 8:00:00 AM,1,PJM,,,ZONE,,66.2575,66.317713,0.020493,0.03972,52.98,53.146141,0.286012,-0.119871
10/25/2024 7:00:00 AM,1,PJM,,,ZONE,,52.83,52.887765,0.024016,0.033749,77.91,78.635347,0.854801,-0.129454
10/25/2024 6:00:00 AM,1,PJM,,,ZONE,,30.865,30.90695,0.020499,0.021451,54.34,54.827538,0.594119,-0.106581
10/25/2024 5:00:00 AM,1,PJM,,,ZONE,,23.06,23.094192,0.018213,0.015979,33.03,33.200203,0.257434,-0.087231
10/25/2024 4:00:00 AM,1,PJM,,,ZONE,,21.466667,21.49842,0.014244,0.017509,26.23,26.182485,0.019907,-0.067422
10/25/2024 3:00:00 AM,1,PJM,,,ZONE,,25.184167,25.212545,0.009874,0.018504,23.96,23.923786,0.01357,-0.049784
10/25/2024 2:00:00 AM,1,PJM,,,ZONE,,18.3625,18.383397,0.005478,0.015419,22.09,22.072289,0.019464,-0.037175
10/25/2024 1:00:00 AM,1,PJM,,,ZONE,,18.345,18.363623,0.005722,0.012901,24.05,24.017995,0.016079,-0.048084
10/25/2024 12:00:00 AM,1,PJM,,,ZONE,,20.545,20.564875,0.006525,0.01335,26.55,26.513672,0.025781,-0.062109
10/24/2024 11:00:00 PM,1,PJM,,,ZONE,,30.734167,30.764685,0.00899,0.021529,22.75,22.748427,0.04359,-0.045163
10/24/2024 10:00:00 PM,1,PJM,,,ZONE,,22.466667,22.496664,0.013888,0.01611,27.38,27.41249,0.070478,-0.037988
10/24/2024 9:00:00 PM,1,PJM,,,ZONE,,24.875833,24.906325,0.012419,0.018072,29.89,30.056791,0.17403,-0.007239
10/24/2024 8:00:00 PM,1,PJM,,,ZONE,,26.9075,26.944388,0.018053,0.018835,33.41,33.837545,0.414459,0.013086
10/24/2024 7:00:00 PM,1,PJM,,,ZONE,,33.980833,34.020897,0.020213,0.019851,54.89,55.540524,0.55495,0.095574
10/24/2024 6:00:00 PM,1,PJM,,,ZONE,,52.5425,52.630622,0.054981,0.033141,71.18,72.045901,0.698222,0.167679
10/24/2024 5:00:00 PM,1,PJM,,,ZONE,,68.77,68.934724,0.119069,0.045654,50.35,50.914408,0.42143,0.142978
10/24/2024 4:00:00 PM,1,PJM,,,ZONE,,23.100833,23.120015,0.002977,0.016205,28.96,28.985822,-0.003376,0.029198
10/24/2024 3:00:00 PM,1,PJM,,,ZONE,,24.3025,24.319846,0.002566,0.01478,25.16,25.164289,-0.00358,0.007869
10/24/2024 2:00:00 PM,1,PJM,,,ZONE,,22.890833,22.909008,0.002864,0.015311,24.61,24.585059,-0.016659,-0.008282
10/24/2024 1:00:00 PM,1,PJM,,,ZONE,,25.4325,25.455351,0.006965,0.015885,24.86,24.836993,-0.004944,-0.018063
10/24/2024 12:00:00 PM,1,PJM,,,ZONE,,24.155833,24.181675,0.011512,0.01433,24.6,24.599707,0.003368,-0.003661
10/24/2024 11:00:00 AM,1,PJM,,,ZONE,,24.1425,24.182744,0.024906,0.015338,25.58,25.585372,0.006874,-0.001502
10/24/2024 10:00:00 AM,1,PJM,,,ZONE,,23.615,23.657459,0.026416,0.016042,27.42,27.432918,0.010602,0.002316
10/24/2024 9:00:00 AM,1,PJM,,,ZONE,,24.595,24.627243,0.016367,0.015875,29.07,29.071594,0.000683,0.000911
10/24/2024 8:00:00 AM,1,PJM,,,ZONE,,38.445833,38.516558,0.045587,0.025138,42.37,42.475346,0.089026,0.01632
10/24/2024 7:00:00 AM,1,PJM,,,ZONE,,51.125,51.251889,0.093956,0.032932,73.84,74.352564,0.503992,0.008572
